Week,DPR no.,Report Date,Medium,Source ID ,Source title ,Source type,Content provider,No. of Correction,Pub year,Volume ,Issue,Article/Iss,Article title,Type of request,Correction Field,Correction Type,Missing/Error,CAR Supplier
Week-4,180123-006498,23-Jan-18,Journal,76815899,Human Molecular Genetics,J,E-flow Oxford University Press,-,2017,26,17,Article,Mitochondrial dysfunction underlies cognitive defects as a result of neural stem cell depletion and impaired neurogenesis,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180123-005586,23-Jan-18,Journal,79001799,Espacios,J,SciELO-Scientific Electronic Library Online,-,2017,38,49,Article,Management of enterprise costs based on relevant information,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180120-000962,20-Jan-18,Journal,661922422,International Journal of Engineering and Technology(UAE),J,Science Publishing Corporation Inc,-,2018,7,1.5SpecialIssue5,Article,Bit wise and delay of vedic multiplier,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180120-000962,20-Jan-18,Journal,661922422,International Journal of Engineering and Technology(UAE),J,Science Publishing Corporation Inc,-,2018,7,1.5SpecialIssue5,Article,Improvement of the efficiency of booth multiplier,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180120-000962,20-Jan-18,Journal,661922422,International Journal of Engineering and Technology(UAE),J,Science Publishing Corporation Inc,-,2018,7,1.5SpecialIssue5,Article,FPGA implementation of tunable arbitrary sequencer for key generation mechanism,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180122-011086,22-Jan-18,Journal,76457399,Journal of Medical Genetics,J,E-flow BMJ Publishing Group,-,2002,39,9,Article,Molecular analysis of the aldolase B gene in patients with hereditary fructose intolerance from Spain,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180122-012014,22-Jan-18,Journal,77238899,Microscopy and Microanalysis,J,E-flow Cambridge University Press,-,2017,23,Supplement1,Article,Atomic Resolution STEM-EELS Studies of Defects and Local Structural Distortions in Oxide Interfaces,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180123-002521,23-Jan-18,Journal,79934899,Frontiers in Cellular Neuroscience,J,Frontiers Research Foundation,-,2017,11,-,Article,HAX-1 Protects Glioblastoma Cells from Apoptosis through the Akt1 Pathway,MC,Single Article missing,Missing content,-,Spi
Week-4,180124-005185,24-Jan-18,Journal,647842699,IFAC-PapersOnLine,J,E-Flow Elsevier,-,2017,50,1,Article,Approximations of Fractional Differential Equations and Approximate Symmetries,MC,Single Article missing,Missing content,-,Aptara
Week-4,180120-002713,20-Jan-18,Journal,642413911,International Journal of Computer Information Systems and Industrial Management Applications,J,Machine Intelligence Research (MIR) Labs,-,2017,9,-,Article,Pedestrian modeling using the least action principle with sequences obtained from thermal cameras in a real life scenario,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180120-002713,20-Jan-18,Journal,642413911,International Journal of Computer Information Systems and Industrial Management Applications,J,Machine Intelligence Research (MIR) Labs,-,2017,9,-,Article,Design and Performance Analysis of Low Profile Miniaturized MSPAs for Body Centric Wireless Communication in ISM Band,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180120-002713,20-Jan-18,Journal,642413911,International Journal of Computer Information Systems and Industrial Management Applications,J,Machine Intelligence Research (MIR) Labs,-,2017,9,-,Article,An Adaptive Neuro-Fuzzy Model to Predict the Reliability before Testing Phase,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180120-002713,20-Jan-18,Journal,642413911,International Journal of Computer Information Systems and Industrial Management Applications,J,Machine Intelligence Research (MIR) Labs,-,2017,9,-,Article,Performance Optimization of the Paper Mill using Opposition based Shuffled frog-leaping algorithm,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180120-002713,20-Jan-18,Journal,642413911,International Journal of Computer Information Systems and Industrial Management Applications,J,Machine Intelligence Research (MIR) Labs,-,2017,9,-,Article,Glossary of Metaheuristic Algorithms,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180120-002713,20-Jan-18,Journal,642413911,International Journal of Computer Information Systems and Industrial Management Applications,J,Machine Intelligence Research (MIR) Labs,-,2017,9,-,Article,"DEA for measuring the academic performance of a higher educational institute of Uttarakhand, India",MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180120-002713,20-Jan-18,Journal,642413911,International Journal of Computer Information Systems and Industrial Management Applications,J,Machine Intelligence Research (MIR) Labs,-,2017,9,-,Article,Consumer Privacy Protection in Digital Right Management: A Survey,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180120-002713,20-Jan-18,Journal,642413911,International Journal of Computer Information Systems and Industrial Management Applications,J,Machine Intelligence Research (MIR) Labs,-,2017,9,-,Article,A Comparative Analysis of Simulated Annealing Based Intuitionistic Fuzzy K-Mode Algorithm for Clustering Categorical Data,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180120-002713,20-Jan-18,Journal,642413911,International Journal of Computer Information Systems and Industrial Management Applications,J,Machine Intelligence Research (MIR) Labs,-,2017,9,-,Article,Design of a Hybrid Integrator for Autonomous Social Networks,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180120-002713,20-Jan-18,Journal,642413911,International Journal of Computer Information Systems and Industrial Management Applications,J,Machine Intelligence Research (MIR) Labs,-,2017,9,-,Article,Shuffled Frog-Leaping Algorithm trained RBFNN Equalizer,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180120-002713,20-Jan-18,Journal,642413911,International Journal of Computer Information Systems and Industrial Management Applications,J,Machine Intelligence Research (MIR) Labs,-,2017,9,-,Article,Neural Network training using FFA and its variants for Channel Equalization,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180120-002713,20-Jan-18,Journal,642413911,International Journal of Computer Information Systems and Industrial Management Applications,J,Machine Intelligence Research (MIR) Labs,-,2017,9,-,Article,SamBot - Intelligent Conversational Bot for Interactive Marketing with Consumer-centric Approach,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180120-002713,20-Jan-18,Journal,642413911,International Journal of Computer Information Systems and Industrial Management Applications,J,Machine Intelligence Research (MIR) Labs,-,2017,9,-,Article,Development and Analysis of the Boccia Scoring System,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180120-002713,20-Jan-18,Journal,642413911,International Journal of Computer Information Systems and Industrial Management Applications,J,Machine Intelligence Research (MIR) Labs,-,2017,9,-,Article,Deflection Router for Mesh NoC with Multicast Support Mechanism,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180120-002713,20-Jan-18,Journal,642413911,International Journal of Computer Information Systems and Industrial Management Applications,J,Machine Intelligence Research (MIR) Labs,-,2017,9,-,Article,THE MANAGEMENT OF BLENDED LEARNING IN SMEs WITH THE CYBERNETIC E-LEARNING MANAGEMENT MODEL - A CASE STUDY AT KRONES AG -,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180120-002713,20-Jan-18,Journal,642413911,International Journal of Computer Information Systems and Industrial Management Applications,J,Machine Intelligence Research (MIR) Labs,-,2017,9,-,Article,IndxTAR: An Efficient Algorithm for Indexed Mining of Incremental Temporal Association Rules,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180120-002713,20-Jan-18,Journal,642413911,International Journal of Computer Information Systems and Industrial Management Applications,J,Machine Intelligence Research (MIR) Labs,-,2017,9,-,Article,Speeding up edge guided image interpolation using the integral image technique,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180120-004190,20-Jan-18,Journal,653331816,Cogent Psychology,J,E-flow Taylor and Francis,-,2018,5,-,Article,"The Mediating Role of Exercise Behaviour on Satisfaction with Life, Mental Well- Being and BMI among University Employees",MC,Single Article missing,Missing content,-,SPI
Week-4,180120-004190,20-Jan-18,Journal,653331816,Cogent Psychology,J,E-flow Taylor and Francis,-,2018,5,-,Article,Intelligence and psychopathy: a study on non-incarcerated females from the normal population,MC,Single Article missing,Missing content,-,SPI
Week-4,180120-004190,20-Jan-18,Journal,653331816,Cogent Psychology,J,E-flow Taylor and Francis,-,2018,5,-,Article,Convergent and discriminant validity of the ImPACT with traditional neuropsychological measures,MC,Single Article missing,Missing content,-,SPI
Week-4,180120-004190,20-Jan-18,Journal,653331816,Cogent Psychology,J,E-flow Taylor and Francis,-,2018,5,-,Article,Ambivalent trust and ontological representations of death as latent factors of religiosity,MC,Single Article missing,Missing content,-,SPI
Week-4,180120-004190,20-Jan-18,Journal,653331816,Cogent Psychology,J,E-flow Taylor and Francis,-,2018,5,-,Article,Self-referent upward counterfactuals and depression: Examining regret as a mediator,MC,Single Article missing,Missing content,-,SPI
Week-4,180120-004190,20-Jan-18,Journal,653331816,Cogent Psychology,J,E-flow Taylor and Francis,-,2018,5,-,Article,Psychosocial Factors Linked to the Occupational Psychological Health of Police Officers: Preliminary Study,MC,Single Article missing,Missing content,-,SPI
Week-4,180120-004190,20-Jan-18,Journal,653331816,Cogent Psychology,J,E-flow Taylor and Francis,-,2018,5,-,Article,"Psychometric evaluation of the Japanese version of Ten Item Personality Inventory (TIPI-J) among middle-aged and elderly adults: Concurrent validity, internal consistency and test-retest reliability.",MC,Single Article missing,Missing content,-,SPI
Week-4,180120-004190,20-Jan-18,Journal,653331816,Cogent Psychology,J,E-flow Taylor and Francis,-,2018,5,-,Article,The relationship between EFL teachers’ reflective practices and their teaching effectiveness: A structural equation modeling approach,MC,Single Article missing,Missing content,-,SPI
Week-4,180120-004190,20-Jan-18,Journal,653331816,Cogent Psychology,J,E-flow Taylor and Francis,-,2018,5,-,Article,The interference of negative emotional stimuli on context processing in mildly depressed undergraduates,MC,Single Article missing,Missing content,-,SPI
Week-4,180120-004190,20-Jan-18,Journal,653331816,Cogent Psychology,J,E-flow Taylor and Francis,-,2018,5,-,Article,Brain’s functional network clustering coefficient changes in response to instruction (RTI) in students with and without reading disabilities: Multi-leveled reading brain’s RTI,MC,Single Article missing,Missing content,-,SPI
Week-4,180120-004190,20-Jan-18,Journal,653331816,Cogent Psychology,J,E-flow Taylor and Francis,-,2018,5,-,Article,Teacher perceptions of student social competence and school adjustment in elementary school,MC,Single Article missing,Missing content,-,SPI
Week-4,180120-004190,20-Jan-18,Journal,653331816,Cogent Psychology,J,E-flow Taylor and Francis,-,2018,5,-,Article,Princes Charming are not all made equal. The social cognition of mating strategies in four classical fairy tales,MC,Single Article missing,Missing content,-,SPI
Week-4,180123-005162,23-Jan-18,Journal,76890299,Current Medicinal Chemistry,J,E-flow Bentham Science Publishers Ltd,-,2018,25,1,Article,Hydroxypyridinone Derivatives: A Fascinating Class of Chelators with Therapeutic Applications - An Update,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180123-007128,23-Jan-18,Journal,342666999,Annals of Occupational and Environmental Medicine,J,E-flow BioMed Central,-,2015,27,1,Article,Association between night work and cardiovascular diseases: analysis of the 3rd Korean working conditions survey,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180123-007356,23-Jan-18,Journal,79591699,Food Analytical Methods,J,E-Flow Springer,-,2018,11,3,Article,A LC-HRMS After QuEChERS Cleanup Method for the Rapid Determination of Dye Residues in Fish Products,MC,Single Article missing,Missing content,-,SPI
Week-4,180123-007356,23-Jan-18,Journal,79591699,Food Analytical Methods,J,E-Flow Springer,-,2018,11,3,Article,Specific Monoclonal Antibody-Based Enzyme Immunoassay for Sensitive and Reliable Detection of Alternaria Mycotoxin Iso-Tenuazonic Acid in Food Products,MC,Single Article missing,Missing content,-,SPI
Week-4,180123-007356,23-Jan-18,Journal,79591699,Food Analytical Methods,J,E-Flow Springer,-,2018,11,3,Article,Quantification of Free 2-Furfurylthiol in Coffee Brew Using a Prefabricated Coffee Model,MC,Single Article missing,Missing content,-,SPI
Week-4,180123-007356,23-Jan-18,Journal,79591699,Food Analytical Methods,J,E-Flow Springer,-,2018,11,3,Article,"An Electrochemical Sensor for Analysis of Food Red 17 in the Presence of Tartrazine in Food Products Amplified with CdO/rGO Nanocomposite and 1,3-Dipropylimidazolium Bromide",MC,Single Article missing,Missing content,-,SPI
Week-4,180123-007356,23-Jan-18,Journal,79591699,Food Analytical Methods,J,E-Flow Springer,-,2018,11,3,Article,Development of Sandwich Double-Competitive ELISA for Sulfonamides. Comparative Analytical Characteristics and Matrix Effect Resistance,MC,Single Article missing,Missing content,-,SPI
Week-4,180123-007356,23-Jan-18,Journal,79591699,Food Analytical Methods,J,E-Flow Springer,-,2018,11,3,Article,Determination of Melatonin in Cow’s Milk by Liquid Chromatography Tandem Mass Spectrometry (LC-MS/MS),MC,Single Article missing,Missing content,-,SPI
Week-4,180123-007356,23-Jan-18,Journal,79591699,Food Analytical Methods,J,E-Flow Springer,-,2018,11,3,Article,Volatile Constituents of Jambolan (Syzygium cumini L.) Fruits at Three Maturation Stages and Optimization of HS-SPME GC-MS Method Using a Central Composite Design,MC,Single Article missing,Missing content,-,SPI
Week-4,180123-007356,23-Jan-18,Journal,79591699,Food Analytical Methods,J,E-Flow Springer,-,2018,11,3,Article,Lateral Flow Quantum-Dot-Based Immunochromatographic Assay and Fluorescence Quenching Immunochromatographic Assay with Quantum Dots as Fluorescence Donors to Visually Detect Bisphenol A in Food and Water Samples,MC,Single Article missing,Missing content,-,SPI
Week-4,180123-007356,23-Jan-18,Journal,79591699,Food Analytical Methods,J,E-Flow Springer,-,2018,11,3,Article,Dispersive-Solid-Phase Extraction Cleanup Integrated to Dispersive Liquid-Liquid Microextraction Based on Solidification of Floating Organic Droplet for Determination of Organochlorine Pesticides in Vegetables ,MC,Single Article missing,Missing content,-,SPI
